Year,Parent Site,Site,Species,Value
24/08/2007,Main Somerset Frome,"Tellisford, Depleted Reach",Chub,30.0
24/08/2007,Main Somerset Frome,"Tellisford, Depleted Reach",Gudgeon,39.0
24/08/2007,Main Somerset Frome,"Tellisford, Depleted Reach",Dace,7.0
24/08/2007,Main Somerset Frome,"Tellisford, Depleted Reach",Pike,6.0
24/08/2007,Main Somerset Frome,"Tellisford, Depleted Reach",European eel,0.0
24/08/2007,Main Somerset Frome,"Tellisford, Depleted Reach",Barbel,2.0
23/08/2007,Main River Chew,Stanton Drew (Te),Dace,17.0
23/08/2007,Main River Chew,Stanton Drew (Te),Roach,18.0
23/08/2007,Main River Chew,Stanton Drew (Te),Rainbow trout,1.0
23/08/2007,Main River Chew,Stanton Drew (Te),Brown / sea trout,2.0
23/08/2007,Main River Chew,Stanton Drew (Te),Gudgeon,10.0
23/08/2007,Main River Chew,Stanton Drew (Te),European eels > elvers,6.0
22/08/2007,Main River Chew,Pensford (Te),Dace,58.0
22/08/2007,Main River Chew,Pensford (Te),Roach,6.0
22/08/2007,Main River Chew,Pensford (Te),Gudgeon,1.0
22/08/2007,Main River Chew,Pensford (Te),European eels > elvers,9.0
22/08/2007,Main River Chew,Pensford (Te),Grayling,4.0
22/08/2007,Main River Chew,Pensford (Te),Brown / sea trout,40.0
22/08/2007,Main River Chew,Pensford (Te),Bullhead,
22/08/2007,Main River Chew,Pensford (Te),Minnow,
22/08/2007,Main River Chew,Pensford (Te),Stone loach,
22/08/2007,Main River Chew,Pensford (Te),European elvers,0.0
21/08/2007,Main Bristol Frome,Oldbury Court,Chub,29.0
21/08/2007,Main Bristol Frome,Oldbury Court,Dace,18.0
21/08/2007,Main Bristol Frome,Oldbury Court,Roach,32.0
21/08/2007,Main Bristol Frome,Oldbury Court,Gudgeon,0.0
21/08/2007,Main Bristol Frome,Oldbury Court,European eels > elvers,18.0
21/08/2007,Main Bristol Frome,Oldbury Court,Rudd,1.0
21/08/2007,Main Bristol Frome,Oldbury Court,Common bream,1.0
21/08/2007,Main Bristol Frome,Oldbury Court,Bullhead,
21/08/2007,Main Bristol Frome,Oldbury Court,Stone loach,
10/08/2007,Main River Chew,Compton Dando (Te),Chub,5.0
10/08/2007,Main River Chew,Compton Dando (Te),Grayling,4.0
10/08/2007,Main River Chew,Compton Dando (Te),Dace,57.0
10/08/2007,Main River Chew,Compton Dando (Te),Brown / sea trout,20.0
10/08/2007,Main River Chew,Compton Dando (Te),Gudgeon,0.0
10/08/2007,Main River Chew,Compton Dando (Te),Roach,0.0
09/08/2007,Main Bristol Frome,Eastville Park (Te),Chub,10.0
09/08/2007,Main Bristol Frome,Eastville Park (Te),Dace,11.0
09/08/2007,Main Bristol Frome,Eastville Park (Te),Perch,4.0
09/08/2007,Main Bristol Frome,Eastville Park (Te),Roach,8.0
09/08/2007,Main Bristol Frome,Eastville Park (Te),Gudgeon,8.0
09/08/2007,Main Bristol Frome,Eastville Park (Te),European eels > elvers,53.0
15/09/2006,Bitham Brook,Horse Bridge (Te),Dace,3.0
15/09/2006,Bitham Brook,Horse Bridge (Te),Minnow,
15/09/2006,Bitham Brook,Horse Bridge (Te),Bullhead,
15/09/2006,Bitham Brook,Horse Bridge (Te),Stone loach,
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Roach,125.0
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Dace,14.0
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Gudgeon,61.0
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Chub,14.0
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Pike,1.0
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Perch,4.0
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Brown / sea trout,7.0
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),3-spined stickleback,
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Minnow,
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Bullhead,
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),Stone loach,
07/09/2006,Main Somerset Frome,Snarlton Farm (Te),European eels > elvers,3.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Chub,79.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Pike,1.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Roach,209.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Bleak,23.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Gudgeon,14.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Dace,12.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Perch,4.0
04/09/2006,Bristol Avon main river,Chippenham (Te),European eel,5.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Barbel,2.0
04/09/2006,Bristol Avon main river,Chippenham (Te),Minnow,
04/09/2006,Bristol Avon main river,Chippenham (Te),Bullhead,
04/09/2006,Bristol Avon main river,Chippenham (Te),Stone loach,
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Gudgeon,5.0
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Roach,32.0
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Dace,1.0
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Perch,1.0
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Chub,4.0
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),European eel,1.0
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Minnow,
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Bullhead,
29/08/2006,Main Bristol Frome,Damsons Bridge (Te),Stone loach,
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Chub,26.0
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Brown / sea trout,5.0
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Roach,46.0
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Common [wild] carp,1.0
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Gudgeon,2.0
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Dace,1.0
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",European eel,10.0
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Stone loach,
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Bullhead,
29/08/2006,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Minnow,
16/08/2006,Main Bristol Frome,Eastville Park (Te),Dace,49.0
16/08/2006,Main Bristol Frome,Eastville Park (Te),Roach,64.0
16/08/2006,Main Bristol Frome,Eastville Park (Te),Chub,8.0
16/08/2006,Main Bristol Frome,Eastville Park (Te),Perch,3.0
16/08/2006,Main Bristol Frome,Eastville Park (Te),Gudgeon,19.0
16/08/2006,Main Bristol Frome,Eastville Park (Te),Brown / sea trout,1.0
16/08/2006,Main Bristol Frome,Eastville Park (Te),European eel,66.0
14/08/2006,Bradley Brook,Winterbourne (Te),Roach,1.0
14/08/2006,Bradley Brook,Winterbourne (Te),European eel,1.0
14/08/2006,Bradley Brook,Winterbourne (Te),Bullhead,
14/08/2006,Bradley Brook,Winterbourne (Te),Minnow,
14/08/2006,Bradley Brook,Winterbourne (Te),Stone loach,
14/08/2006,Ladden Brook,Latteridge Pumping Station (Te),Pike,3.0
11/08/2006,Main River Chew,Shrowl Bridge (Te),Brown / sea trout,30.0
11/08/2006,Main River Chew,Shrowl Bridge (Te),Roach,5.0
11/08/2006,Main River Chew,Shrowl Bridge (Te),Rainbow trout,36.0
10/08/2006,Main River Chew,Stanton Drew (Te),Rainbow trout,2.0
10/08/2006,Main River Chew,Stanton Drew (Te),Brown / sea trout,6.0
10/08/2006,Main River Chew,Stanton Drew (Te),Dace,9.0
10/08/2006,Main River Chew,Stanton Drew (Te),Gudgeon,13.0
10/08/2006,Main River Chew,Stanton Drew (Te),Roach,5.0
10/08/2006,Main River Chew,Stanton Drew (Te),Perch,2.0
10/08/2006,Main River Chew,Stanton Drew (Te),European eels > elvers,3.0
09/08/2006,Main River Chew,Pensford (Te),Dace,43.0
09/08/2006,Main River Chew,Pensford (Te),Grayling,4.0
09/08/2006,Main River Chew,Pensford (Te),Brown / sea trout,31.0
09/08/2006,Main River Chew,Pensford (Te),Chub,1.0
09/08/2006,Main River Chew,Pensford (Te),Roach,4.0
09/08/2006,Main River Chew,Pensford (Te),Gudgeon,3.0
09/08/2006,Main River Chew,Pensford (Te),European eels > elvers,14.0
08/08/2006,Main River Chew,Compton Dando (Te),Grayling,5.0
08/08/2006,Main River Chew,Compton Dando (Te),Dace,32.0
08/08/2006,Main River Chew,Compton Dando (Te),Brown / sea trout,18.0
08/08/2006,Main River Chew,Compton Dando (Te),Gudgeon,6.0
08/08/2006,Main River Chew,Compton Dando (Te),Chub,4.0
08/08/2006,Main River Chew,Compton Dando (Te),Roach,0.0
08/08/2006,Main River Chew,Compton Dando (Te),European eels > elvers,2.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Roach,101.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Bleak,6.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Chub,13.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Pike,2.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Tench,5.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Dace,1.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Barbel,2.0
02/08/2006,Bristol Avon main river,Christian Malford (Te),Minnow,
02/08/2006,Bristol Avon main river,Christian Malford (Te),Bullhead,
02/08/2006,Bristol Avon main river,Christian Malford (Te),Stone loach,
02/08/2006,Bristol Avon main river,Christian Malford (Te),Perch,5.0
01/08/2006,Main Somerset Frome,Creamery (Te),Roach,29.0
01/08/2006,Main Somerset Frome,Creamery (Te),Gudgeon,9.0
01/08/2006,Main Somerset Frome,Creamery (Te),Dace,6.0
01/08/2006,Main Somerset Frome,Creamery (Te),Brown / sea trout,12.0
01/08/2006,Main Somerset Frome,Creamery (Te),Chub,24.0
01/08/2006,Main Somerset Frome,Creamery (Te),Perch,2.0
01/08/2006,Main Somerset Frome,Creamery (Te),Minnow,
01/08/2006,Main Somerset Frome,Creamery (Te),Bullhead,
01/08/2006,Main Somerset Frome,Creamery (Te),European eels > elvers,1.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Roach,46.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Chub,30.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Dace,5.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Gudgeon,12.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Pike,1.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Brown / sea trout,1.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Perch,0.0
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),3-spined stickleback,
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Bullhead,
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Minnow,
01/08/2006,Main Somerset Frome,D/S Scutts Bridge (Te),Stone loach,
28/07/2006,Main River Chew,Keynsham Park (Te),Roach,46.0
28/07/2006,Main River Chew,Keynsham Park (Te),Dace,16.0
28/07/2006,Main River Chew,Keynsham Park (Te),Gudgeon,38.0
28/07/2006,Main River Chew,Keynsham Park (Te),Chub,5.0
28/07/2006,Main River Chew,Keynsham Park (Te),European eels > elvers,3.0
19/07/2006,Main River Marden,Calne STW (Te),Gudgeon,4.0
19/07/2006,Main River Marden,Calne STW (Te),Roach,2.0
19/07/2006,Main River Marden,Calne STW (Te),Brown / sea trout,16.0
19/07/2006,Main River Marden,New Leaze Farm,Bleak,7.0
19/07/2006,Main River Marden,New Leaze Farm,Roach,7.0
19/07/2006,Main River Marden,New Leaze Farm,Perch,1.0
19/07/2006,Main River Marden,New Leaze Farm,Chub,3.0
19/07/2006,Main River Marden,New Leaze Farm,Dace,2.0
19/07/2006,Main River Marden,New Leaze Farm,Gudgeon,2.0
19/07/2006,Main River Marden,New Leaze Farm,Pike,0.0
14/07/2006,Main Somerset Frome,Blatchbridge (Te),Perch,24.0
14/07/2006,Main Somerset Frome,Blatchbridge (Te),Roach,125.0
14/07/2006,Main Somerset Frome,Blatchbridge (Te),Gudgeon,35.0
14/07/2006,Main Somerset Frome,Blatchbridge (Te),Dace,13.0
14/07/2006,Main Somerset Frome,Blatchbridge (Te),Chub,12.0
14/07/2006,Main Somerset Frome,Blatchbridge (Te),Pike,2.0
14/07/2006,Main Somerset Frome,Blatchbridge (Te),Brown / sea trout,0.0
14/07/2006,Rodden Brook,Rodden Farm (Te),Roach,7.0
14/07/2006,Rodden Brook,Rodden Farm (Te),Common bream,2.0
14/07/2006,Rodden Brook,Rodden Farm (Te),Dace,3.0
14/07/2006,Rodden Brook,Rodden Farm (Te),Gudgeon,31.0
14/07/2006,Rodden Brook,Rodden Farm (Te),Brown / sea trout,2.0
14/07/2006,Rodden Brook,Rodden Farm (Te),3-spined stickleback,
14/07/2006,Rodden Brook,Rodden Farm (Te),Bullhead,
14/07/2006,Rodden Brook,Rodden Farm (Te),Minnow,
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Perch,4.0
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Roach,5.0
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Chub,17.0
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Dace,5.0
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Barbel,1.0
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Gudgeon,2.0
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),3-spined stickleback,
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Minnow,
13/07/2006,Brinkworth Brook,Somerford Bridge (Te),Stone loach,
13/07/2006,Bristol Avon main river,Lacock (Te),Chub,28.0
13/07/2006,Bristol Avon main river,Lacock (Te),Bleak,7.0
13/07/2006,Bristol Avon main river,Lacock (Te),Roach,17.0
13/07/2006,Bristol Avon main river,Lacock (Te),Silver bream,1.0
13/07/2006,Bristol Avon main river,Lacock (Te),Dace,5.0
13/07/2006,Bristol Avon main river,Lacock (Te),Gudgeon,13.0
13/07/2006,Bristol Avon main river,Lacock (Te),Barbel,2.0
13/07/2006,Bristol Avon main river,Lacock (Te),Brown / sea trout,0.0
13/07/2006,Bristol Avon main river,Lacock (Te),Pike,0.0
13/07/2006,Bristol Avon main river,Lacock (Te),European eel,1.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Roach,19.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Perch,2.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Chub,13.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Bleak,4.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Gudgeon,4.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Common [wild] carp,0.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Pike,0.0
12/07/2006,Bristol Avon main river,Rawlings Farm (Te),Minnow,
12/07/2006,Main Semington Brook,Pantry Bridge (Te),Dace,15.0
12/07/2006,Main Semington Brook,Pantry Bridge (Te),Roach,6.0
12/07/2006,Main Semington Brook,Pantry Bridge (Te),Gudgeon,0.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Chub,38.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Barbel,6.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Roach,37.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Rainbow trout,1.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Brown / sea trout,2.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Dace,5.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Bleak,3.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Perch,2.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),Gudgeon,6.0
05/07/2006,Bristol Avon main river,Great Somerford (Te),European eel,0.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),Dace,30.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),Chub,27.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),Roach,23.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),Perch,1.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),Barbel,5.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),Brown / sea trout,13.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),Gudgeon,6.0
16/05/2006,Main Somerset Frome,Tellisford (Te06),European eels > elvers,1.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Roach,64.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Gudgeon,4.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Chub,32.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Perch,8.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Dace,7.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Common bream,1.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Pike,8.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",European eel,2.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Tench,0.0
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Minnow,
16/05/2006,Main Somerset Frome,"Tellisford, Depleted Reach",Bullhead,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 1 Bottom Riffl,Brown / sea trout,6.0
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 1 Bottom Riffl,Bullhead,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 1 Bottom Riffl,Stone loach,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 2,Brown / sea trout,5.0
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 2,Bullhead,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 2,Stone loach,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 3,Brown / sea trout,8.0
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 3,Bullhead,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 3,Stone loach,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 4 Top Riffle,Brown / sea trout,19.0
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 4 Top Riffle,Bullhead,
27/04/2006,Easton Grey,Sherston Avon at Easton Grey - Site 4 Top Riffle,Stone loach,
15/09/2005,Bristol Avon main river,Chippenham (Te),Pike,4.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Common bream,7.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Tench,2.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Chub,41.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Roach,285.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Perch,11.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Bleak,50.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Gudgeon,15.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Barbel,1.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Dace,9.0
15/09/2005,Bristol Avon main river,Chippenham (Te),European eel,15.0
15/09/2005,Bristol Avon main river,Chippenham (Te),Minnow,
15/09/2005,Bristol Avon main river,Chippenham (Te),Bullhead,
15/09/2005,Bristol Avon main river,Chippenham (Te),Stone loach,
15/09/2005,Bristol Avon main river,Christian Malford (Te),Bleak,18.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Roach,311.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Dace,17.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Chub,18.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Perch,5.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Gudgeon,5.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Pike,3.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Barbel,1.0
15/09/2005,Bristol Avon main river,Christian Malford (Te),Minnow,
08/09/2005,Bristol Avon main river,Great Somerford (Te),Chub,67.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Dace,11.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Bleak,12.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Roach,44.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Perch,7.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Gudgeon,47.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Barbel,4.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Brown / sea trout,1.0
08/09/2005,Bristol Avon main river,Great Somerford (Te),Bullhead,
08/09/2005,Bristol Avon main river,Great Somerford (Te),Minnow,
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Pike,2.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Chub,32.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Roach,51.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Gudgeon,65.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Perch,6.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Brown / sea trout,2.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Dace,4.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),European eel,3.0
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Minnow,
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),Bullhead,
06/09/2005,Main Somerset Frome,D/S Scutts Bridge (Te),European eels > elvers,3.0
31/08/2005,Main River Chew,Stanton Drew (Te),Brown / sea trout,3.0
31/08/2005,Main River Chew,Stanton Drew (Te),Rainbow trout,1.0
31/08/2005,Main River Chew,Stanton Drew (Te),Dace,7.0
31/08/2005,Main River Chew,Stanton Drew (Te),Gudgeon,19.0
31/08/2005,Main River Chew,Stanton Drew (Te),Roach,9.0
31/08/2005,Main River Chew,Stanton Drew (Te),Bullhead,
31/08/2005,Main River Chew,Stanton Drew (Te),Minnow,
31/08/2005,Main River Chew,Stanton Drew (Te),Stone loach,
31/08/2005,Main River Chew,Stanton Drew (Te),European eels > elvers,1.0
23/08/2005,Bitham Brook,Horse Bridge (Te),Dace,2.0
23/08/2005,Bitham Brook,Horse Bridge (Te),Minnow,
23/08/2005,Bitham Brook,Horse Bridge (Te),Bullhead,
23/08/2005,Bitham Brook,Horse Bridge (Te),Stone loach,
23/08/2005,Main Semington Brook,Pantry Bridge (Te),Roach,16.0
23/08/2005,Main Semington Brook,Pantry Bridge (Te),Dace,16.0
23/08/2005,Main Semington Brook,Pantry Bridge (Te),Gudgeon,2.0
23/08/2005,Main Semington Brook,Pantry Bridge (Te),Brown / sea trout,2.0
23/08/2005,Main Semington Brook,Pantry Bridge (Te),Minnow,
17/08/2005,Main Somerset Frome,Creamery (Te),Chub,21.0
17/08/2005,Main Somerset Frome,Creamery (Te),Gudgeon,39.0
17/08/2005,Main Somerset Frome,Creamery (Te),Roach,74.0
17/08/2005,Main Somerset Frome,Creamery (Te),Brown / sea trout,24.0
17/08/2005,Main Somerset Frome,Creamery (Te),Dace,9.0
17/08/2005,Main Somerset Frome,Creamery (Te),Perch,23.0
17/08/2005,Main Somerset Frome,Creamery (Te),European eel,0.0
17/08/2005,Main Somerset Frome,Creamery (Te),Bullhead,
17/08/2005,Main Somerset Frome,Creamery (Te),Minnow,
17/08/2005,Main Somerset Frome,Creamery (Te),Stone loach,
17/08/2005,Main Somerset Frome,Creamery (Te),3-spined stickleback,
17/08/2005,Main Somerset Frome,Creamery (Te),European eels > elvers,0.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Chub,24.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Dace,40.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Gudgeon,65.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Roach,91.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Brown / sea trout,10.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Perch,2.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Barbel,1.0
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Bullhead,
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Minnow,
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),Stone loach,
17/08/2005,Main Somerset Frome,Snarlton Farm (Te),European eels > elvers,2.0
10/08/2005,Brinkworth Brook,Somerford Bridge (Te),Chub,8.0
10/08/2005,Brinkworth Brook,Somerford Bridge (Te),Roach,2.0
10/08/2005,Brinkworth Brook,Somerford Bridge (Te),Gudgeon,2.0
10/08/2005,Brinkworth Brook,Somerford Bridge (Te),Dace,3.0
10/08/2005,Brinkworth Brook,Somerford Bridge (Te),Bleak,2.0
10/08/2005,Brinkworth Brook,Somerford Bridge (Te),Bullhead,
10/08/2005,Brinkworth Brook,Somerford Bridge (Te),Minnow,
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Brown / sea trout,24.0
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Chub,9.0
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Dace,15.0
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Roach,1.0
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Gudgeon,5.0
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",European eel,1.0
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Bullhead,
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Stone loach,
10/08/2005,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Minnow,
03/08/2005,Rodden Brook,Rodden Farm (Te),Gudgeon,38.0
03/08/2005,Rodden Brook,Rodden Farm (Te),Roach,12.0
03/08/2005,Rodden Brook,Rodden Farm (Te),Brown / sea trout,7.0
03/08/2005,Rodden Brook,Rodden Farm (Te),Common bream,1.0
03/08/2005,Rodden Brook,Rodden Farm (Te),Dace,7.0
03/08/2005,Rodden Brook,Rodden Farm (Te),Chub,1.0
03/08/2005,Rodden Brook,Rodden Farm (Te),Stone loach,
03/08/2005,Rodden Brook,Rodden Farm (Te),3-spined stickleback,
03/08/2005,Rodden Brook,Rodden Farm (Te),Bullhead,
03/08/2005,Rodden Brook,Rodden Farm (Te),Minnow,
02/08/2005,River Boyd,Doynton,Brown / sea trout,1.0
02/08/2005,Main Somerset Frome,Blatchbridge (Te),Roach,51.0
02/08/2005,Main Somerset Frome,Blatchbridge (Te),Gudgeon,25.0
02/08/2005,Main Somerset Frome,Blatchbridge (Te),Pike,3.0
02/08/2005,Main Somerset Frome,Blatchbridge (Te),Perch,9.0
02/08/2005,Main Somerset Frome,Blatchbridge (Te),Chub,6.0
02/08/2005,Main Somerset Frome,Blatchbridge (Te),Dace,6.0
22/07/2005,Main Bristol Frome,Damsons Bridge (Te),Roach,109.0
22/07/2005,Main Bristol Frome,Damsons Bridge (Te),Roach x common bream hybrid,1.0
22/07/2005,Main Bristol Frome,Damsons Bridge (Te),Chub,10.0
22/07/2005,Main Bristol Frome,Damsons Bridge (Te),Dace,12.0
